AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,Alias 1,Alias 2,Alias 3,Alias 4,Alias 5,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","Health and Safety Engs, Except Mining Safety Engs and Inspectors",,,,,detailed,"22,510",2.5,,,,,52.28,"108,740",0.8,29.9,39.31,49.85,63.3,77.21,"62,190","81,760","103,690","131,670","160,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,Industrial Engs,,,,,detailed,"332,870",0.7,,,,,49.59,"103,150",0.5,31.4,38.33,47.78,59.62,68.38,"65,320","79,730","99,380","124,000","142,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2121,Marine Engineers and Naval Architects,Marine Engs and Naval Architects,,,,,detailed,"9,960",7.4,,,,,51.98,"108,110",1.8,36.95,38.76,48.21,61,75.31,"76,860","80,620","100,270","126,870","156,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2131,Materials Engineers,Materials Engs,,,,,detailed,"24,630",1.8,,,,,53.09,"110,430",0.7,30.45,38.84,50.05,63.99,79.6,"63,340","80,790","104,100","133,090","165,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2141,Mechanical Engineers,Mechanical Engs,,,,,detailed,"281,290",1.6,,,,,50.59,"105,220",0.5,31.04,38.06,47.84,61.05,75.71,"64,560","79,160","99,510","126,990","157,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers","Mining and Geological Engs, Including Mining Safety Engs",,,,,detailed,"7,040",6,,,,,50.7,"105,460",2.9,26.51,37.37,48.39,61.98,77.32,"55,150","77,730","100,640","128,920","160,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2161,Nuclear Engineers,Nuclear Engs,,,,,detailed,"12,710",7.1,,,,,61.03,"126,950",0.8,39.5,48.32,60.32,68.61,83.66,"82,150","100,500","125,460","142,700","174,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2171,Petroleum Engineers,Petroleum Engs,,,,,detailed,"20,390",3.6,,,,,71.44,"148,590",1.5,37.18,50.01,65.23,85.09,108.62,"77,340","104,020","135,690","176,990","225,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2199,"Engineers, All Other","Engs, All Other",,,,,detailed,"150,990",1.3,,,,,56.9,"118,350",0.5,29.87,40.03,53.83,70.22,85.1,"62,130","83,250","111,970","146,060","177,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3011,Architectural and Civil Drafters,,,,,,detailed,"111,070",2.3,,,,,31.25,"65,000",0.6,19.09,23.88,29.72,37.03,45.47,"39,720","49,660","61,820","77,020","94,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3012,Electrical and Electronics Drafters,,,,,,detailed,"20,680",3.1,,,,,35.15,"73,110",0.8,22.34,26.43,33.3,40.32,49.78,"46,470","54,970","69,260","83,870","103,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3013,Mechanical Drafters,,,,,,detailed,"44,850",1.4,,,,,33.62,"69,920",0.6,20.88,25,30.8,39.13,49.09,"43,420","52,000","64,060","81,380","102,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3019,"Drafters, All Other",,,,,,detailed,"16,580",4.1,,,,,30.28,"62,980",0.9,18.75,23,28.49,35.62,43.94,"39,000","47,840","59,260","74,090","91,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3021,Aerospace Engineering and Operations Technologists and Technicians,Aerospace Enging and Operations Technologists and Technicians,Aerospace Engineering and Operations Technologists and Techs,,,,detailed,"10,640",4,,,,,39.08,"81,280",1.4,24.06,29.56,37.42,47.81,54.79,"50,050","61,490","77,830","99,440","113,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3022,Civil Engineering Technologists and Technicians,Civil Enging Technologists and Technicians,Civil Engineering Technologists and Techs,,,,detailed,"63,560",2.2,,,,,30.66,"63,770",0.9,18.81,23.04,29.18,36.81,43.75,"39,120","47,920","60,700","76,570","91,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3023,Electrical and Electronic Engineering Technologists and Technicians,Electrical and Electronic Enging Technologists and Technicians,Electrical and Electronic Engineering Technologists and Techs,,,,detailed,"97,420",1.1,,,,,35.79,"74,440",0.4,22.32,27.88,35,41.19,50.63,"46,420","57,990","72,800","85,680","105,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,Electro-Mechanical and Mechatronics Technologists and Techs,,,,,detailed,"15,360",3,,,,,34.82,"72,430",0.9,21.26,24.83,31.29,39.9,50.33,"44,210","51,650","65,080","82,990","104,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3025,Environmental Engineering Technologists and Technicians,Environmental Enging Technologists and Technicians,Environmental Engineering Technologists and Techs,,,,detailed,"13,780",4.9,,,,,28.26,"58,780",1.3,17.38,21.79,25.96,33.07,40.69,"36,150","45,330","54,000","68,790","84,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3026,Industrial Engineering Technologists and Technicians,Industrial Enging Technologists and Technicians,Industrial Engineering Technologists and Techs,,,,detailed,"73,020",1,,,,,32.04,"66,640",0.6,21.61,24.36,30.1,37.21,45.45,"44,950","50,680","62,610","77,390","94,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3027,Mechanical Engineering Technologists and Technicians,Mechanical Enging Technologists and Technicians,Mechanical Engineering Technologists and Techs,,,,detailed,"38,930",2.3,,,,,32.69,"67,990",0.5,21.21,24.97,30.78,38.42,46.51,"44,110","51,930","64,020","79,910","96,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3028,Calibration Technologists and Technicians,Calibration Technologists and Techs,,,,,detailed,"13,220",4.1,,,,,32.39,"67,360",1.6,20.37,24.06,30.19,38.06,48.48,"42,370","50,050","62,790","79,170","100,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other","Enging Technologists and Technicians, Except Drafters, All Other","Engineering Technologists and Techs, Except Drafters, All Other",,,,detailed,"66,200",1.9,,,,,36.2,"75,290",0.8,20.62,26.04,35.34,44.65,52.5,"42,900","54,160","73,500","92,880","109,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3031,Surveying and Mapping Technicians,Surveying and Mapping Techs,,,,,detailed,"56,050",2.5,,,,,26,"54,090",0.8,16.87,19.13,23.53,30.07,38.05,"35,080","39,790","48,940","62,540","79,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-1011,Animal Scientists,,,,,,detailed,"2,460",8.4,,,,,43.01,"89,450",4.5,22.23,25.42,33.72,49.64,77.89,"46,240","52,870","70,140","103,260","162,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-1012,Food Scientists and Technologists,,,,,,detailed,"14,100",4.3,,,,,42.48,"88,350",1.3,23.31,30.76,39.47,50.79,65.11,"48,480","63,980","82,090","105,640","135,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-1013,Soil and Plant Scientists,,,,,,detailed,"15,800",5.7,,,,,37.06,"77,080",1.9,21.05,25.97,32.81,44.95,57.41,"43,790","54,030","68,240","93,500","119,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-1021,Biochemists and Biophysicists,,,,,,detailed,"33,180",3.2,,,,,57.84,"120,310",1.4,31.1,39.26,51.66,65.43,84.52,"64,680","81,650","107,460","136,080","175,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-1022,Microbiologists,,,,,,detailed,"21,540",3.1,,,,,44.89,"93,380",1.1,23.59,30.18,41.09,57.81,70.9,"49,070","62,770","85,470","120,240","147,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-1023,Zoologists and Wildlife Biologists,,,,,,detailed,"17,100",2.1,,,,,36.41,"75,740",0.6,22.04,27.46,33.94,42.4,53.17,"45,840","57,120","70,600","88,190","110,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-1029,"Biological Scientists, All Other",,,,,,detailed,"61,220",1.9,,,,,47.62,"99,060",1.3,25.11,31.93,43.8,57.4,76.31,"52,230","66,400","91,100","119,390","158,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-1031,Conservation Scientists,,,,,,detailed,"22,790",1.5,,,,,35.17,"73,160",0.7,20.6,25.48,33.05,42.05,50.7,"42,850","53,000","68,750","87,460","105,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-1032,Foresters,,,,,,detailed,"9,450",3.2,,,,,33.98,"70,680",1.1,22.45,26.69,32.37,39.48,47.4,"46,700","55,520","67,330","82,120","98,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-1041,Epidemiologists,,,,,,detailed,"10,230",2.4,,,,,43.48,"90,430",0.8,26.42,31.69,39.13,49.99,63.57,"54,950","65,910","81,390","103,980","132,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-1042,"Medical Scientists, Except Epidemiologists",,,,,,detailed,"136,620",1.3,,,,,54.03,"112,380",2.5,29.72,36.87,48.5,64.36,80.78,"61,810","76,690","100,890","133,870","168,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-1099,"Life Scientists, All Other",,,,,,detailed,"7,490",3.1,,,,,48.81,"101,520",1.6,24.2,30.99,41.8,61.34,82.72,"50,340","64,460","86,950","127,580","172,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-2011,Astronomers,,,,,,detailed,"2,080",7.9,,,,,61.99,"128,940",2.5,27.17,41.16,61.5,82.8,88.22,"56,500","85,600","127,930","172,210","183,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-2012,Physicists,,,,,,detailed,"18,350",1.7,,,,,76.09,"158,270",0.6,38.92,54.14,74.85,89.58,111.99,"80,950","112,610","155,680","186,330","232,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-2021,Atmospheric and Space Scientists,,,,,,detailed,"9,310",4.3,,,,,48.81,"101,530",1.2,23.54,32.73,44.65,59.98,75.6,"48,960","68,080","92,860","124,760","157,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-2031,Chemists,,,,,,detailed,"83,530",1.5,,,,,45.94,"95,560",0.6,25.46,31.22,40.71,57.12,71.9,"52,950","64,940","84,680","118,800","149,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-2032,Materials Scientists,,,,,,detailed,"8,810",6.7,,,,,54.06,"112,440",1.3,30.83,39.75,51.04,64.7,82.16,"64,130","82,670","106,160","134,580","170,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-2041,"Environmental Scientists and Specialists, Including Health","Environmental Scientists and Specs, Including Health",,,,,detailed,"80,730",1.2,,,,,41.69,"86,710",0.6,23.36,29.29,37.97,49.72,64.26,"48,580","60,920","78,980","103,420","133,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-2042,"Geoscientists, Except Hydrologists and Geographers",,,,,,detailed,"24,620",3.8,,,,,50,"104,000",1.1,25.24,31.87,44.51,61.29,82.98,"52,500","66,280","92,580","127,480","172,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-2043,Hydrologists,,,,,,detailed,"6,150",4.3,,,,,46.35,"96,410",2,27.46,33.29,42.68,55.15,68.17,"57,120","69,240","88,770","114,710","141,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-2099,"Physical Scientists, All Other",,,,,,detailed,"20,820",1.6,,,,,57.24,"119,050",0.7,28.65,39.04,53.98,71.36,88.22,"59,590","81,210","112,280","148,430","183,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-3011,Economists,,,,,,detailed,"16,420",3.5,,,,,63.78,"132,650",2.6,30.06,39.58,55.64,79.84,104.28,"62,520","82,330","115,730","166,070","216,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-3022,Survey Researchers,,,,,,detailed,"8,190",4.8,,,,,32.05,"66,670",2.2,14.8,19.87,29.31,39.17,51.82,"30,790","41,330","60,960","81,460","107,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-3032,Industrial-Organizational Psychologists,,,,,,detailed,"1,030",14.2,,,,,74.22,"154,380",7.5,22.05,43.32,70.87,105.48,105.68,"45,860","90,100","147,420","219,410","219,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-3033,Clinical and Counseling Psychologists,,,,,,detailed,"71,730",4.4,,,,,51.25,"106,600",1.6,23.47,31.75,46.2,62.03,81.19,"48,820","66,050","96,100","129,020","168,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-3034,School Psychologists,,,,,,detailed,"62,790",1.8,,,,,44.22,"91,990",0.8,28.48,33.91,40.84,51.64,63.21,"59,250","70,520","84,940","107,400","131,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-3039,"Psychologists, All Other",,,,,,detailed,"14,480",1.8,,,,,53.03,"110,300",1.1,22.81,36.8,56.61,66.48,75.69,"47,450","76,550","117,750","138,280","157,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-3041,Sociologists,,,,,,detailed,"2,890",7.2,,,,,51.31,"106,710",2.3,28.83,36.55,48.93,64.9,79.46,"59,960","76,030","101,770","134,980","165,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-3051,Urban and Regional Planners,,,,,,detailed,"42,690",1.2,,,,,41.32,"85,940",0.5,24.74,30.69,39.33,49.49,60.64,"51,470","63,830","81,800","102,930","126,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-3091,Anthropologists and Archeologists,,,,,,detailed,"7,720",5.9,,,,,33.55,"69,780",1.4,21.04,24.29,30.67,39.42,49.11,"43,770","50,510","63,800","82,000","102,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-3092,Geographers,,,,,,detailed,"1,460",3.9,,,,,44.45,"92,460",0.7,28.78,33.94,43.69,53,61.03,"59,850","70,600","90,880","110,240","126,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-3093,Historians,,,,,,detailed,"3,040",7.1,,,,,36.6,"76,120",1.5,17.19,24.86,35.04,44.99,59.96,"35,760","51,720","72,890","93,580","124,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-3094,Political Scientists,,,,,,detailed,"5,580",3.4,,,,,63.47,"132,020",0.9,34.84,46.44,63.63,80.6,88.22,"72,470","96,600","132,350","167,650","183,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-3099,"Social Scientists and Related Workers, All Other",,,,,,detailed,"35,210",1.5,,,,,49.14,"102,210",0.8,28.37,36.25,46.1,59.23,76.04,"59,010","75,400","95,890","123,200","158,160",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-4012,Agricultural Technicians,Agricultural Techs,,,,,detailed,"13,150",6.4,,,,,22.5,"46,810",1,14.79,17.5,20.76,25.54,31.47,"30,750","36,400","43,180","53,120","65,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-4013,Food Science Technicians,Food Science Techs,,,,,detailed,"15,190",3,,,,,25.96,"54,000",0.8,17.93,20.08,23.6,29.51,35.88,"37,290","41,770","49,090","61,390","74,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-4021,Biological Technicians,Biological Techs,,,,,detailed,"76,990",1.2,,,,,27.18,"56,540",0.5,17.78,20.38,24.73,31.5,38.62,"36,970","42,390","51,430","65,510","80,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-4031,Chemical Technicians,Chemical Techs,,,,,detailed,"55,880",1.7,,,,,29.29,"60,920",0.7,18.39,22.08,27.29,35.23,44.88,"38,240","45,920","56,750","73,280","93,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-4042,"Environmental Science and Protection Technicians, Including Health","Environmental Science and Protection Techs, Including Health",,,,,detailed,"32,390",2.8,,,,,27.63,"57,470",1.1,17.21,20.09,24.35,31.4,40.87,"35,800","41,790","50,660","65,310","85,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-4043,"Geological Technicians, Except Hydrologic Technicians","Geological Techs, Except Hydrologic Techs",,,,,detailed,"8,860",7.1,,,,,31.05,"64,590",2.9,16.42,20.51,25.21,35.44,52.28,"34,160","42,650","52,440","73,720","108,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-4044,Hydrologic Technicians,Hydrologic Techs,,,,,detailed,"3,000",4.2,,,,,29.57,"61,500",1.4,18.12,21.56,26.87,36.54,44.04,"37,690","44,840","55,890","76,000","91,610",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-4051,Nuclear Technicians,Nuclear Techs,,,,,detailed,"5,400",4.1,,,,,46.88,"97,520",1.3,30.14,36.67,48.92,53.57,61.88,"62,700","76,280","101,740","111,420","128,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-4061,Social Science Research Assistants,Social Science Research Assts,,,,,detailed,"30,890",2.9,,,,,29.99,"62,370",1.5,17.83,22.18,27.11,33.52,46.5,"37,080","46,140","56,400","69,720","96,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-4071,Forest and Conservation Technicians,Forest and Conservation Techs,,,,,detailed,"28,740",1.2,,,,,26.09,"54,260",0.5,16.62,19.49,24.94,30.68,37.7,"34,570","40,540","51,880","63,810","78,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-4092,Forensic Science Technicians,Forensic Science Techs,,,,,detailed,"17,520",1.6,,,,,34.4,"71,540",0.6,19.91,24.27,31.22,40.73,51.68,"41,410","50,480","64,940","84,720","107,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-4099,"Life, Physical, and Social Science Technicians, All Other","Life, Physical, and Social Science Techs, All Other",,,,,detailed,"72,230",1.8,,,,,30.12,"62,640",0.8,17.62,21.18,28.05,36.58,48.34,"36,650","44,040","58,350","76,080","100,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-5011,Occupational Health and Safety Specialists,Occupational Health and Safety Specs,,,,,detailed,"122,300",1.9,,,,,41.14,"85,570",0.8,23.82,30.11,39.01,49.37,61.56,"49,550","62,630","81,140","102,690","128,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-5012,Occupational Health and Safety Technicians,Occupational Health and Safety Techs,,,,,detailed,"27,270",2.3,,,,,30.89,"64,250",0.8,19.25,23.55,27.85,36.25,46.81,"40,030","48,980","57,920","75,410","97,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1012,"Educational, Guidance, and Career Counselors and Advisors",,,,,,detailed,"327,660",0.4,,,,,32.21,"66,990",0.5,19.3,23.44,29.67,37.88,48.1,"40,140","48,760","61,710","78,780","100,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1013,Marriage and Family Therapists,,,,,,detailed,"63,340",2.8,,,,,33.04,"68,730",2.9,18.79,21.75,28.13,37.71,50.34,"39,090","45,250","58,510","78,440","104,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1015,Rehabilitation Counselors,,,,,,detailed,"84,750",1.8,,,,,23.28,"48,430",0.7,15.09,17.52,21.17,27.22,35.44,"31,390","36,440","44,040","56,610","73,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",,,,,,detailed,"397,880",0.9,,,,,28.89,"60,080",0.6,17.65,21.44,25.82,33.71,43.23,"36,700","44,600","53,710","70,130","89,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1019,"Counselors, All Other",,,,,,detailed,"35,580",3.6,,,,,25.17,"52,360",1.2,16.01,18.7,22.18,28.53,38.4,"33,300","38,890","46,130","59,340","79,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1021,"Child, Family, and School Social Workers",,,,,,detailed,"352,160",0.6,,,,,28.46,"59,190",0.4,18.22,21.69,25.93,32.91,41.15,"37,900","45,120","53,940","68,450","85,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1022,Healthcare Social Workers,,,,,,detailed,"185,020",1,,,,,32.42,"67,430",0.5,20.12,24.13,30.26,37.84,47.01,"41,840","50,190","62,940","78,710","97,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1023,Mental Health and Substance Abuse Social Workers,,,,,,detailed,"114,680",1.3,,,,,30.71,"63,870",1.4,17.86,21.03,26.9,35.97,48.12,"37,150","43,750","55,960","74,810","100,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1029,"Social Workers, All Other",,,,,,detailed,"58,460",1.8,,,,,33.08,"68,800",0.5,19.03,22.96,30.66,42.18,50.28,"39,580","47,770","63,770","87,730","104,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1091,Health Education Specialists,Health Education Specs,,,,,detailed,"57,800",1.3,,,,,33.55,"69,790",0.8,19.05,23.18,30.22,40.29,51.89,"39,630","48,210","62,860","83,800","107,920",,
